title,article_id,ai4epi_fulltext_decision
"Biological, clinical and epidemiological features of COVID-19, SARS and MERS and AutoDock simulation of ACE2",PMID_32690096,EXCLUDE
Nipah Virus: Past Outbreaks and Future Containment,PMID_32325930,EXCLUDE
Middle East Respiratory Syndrome Coronavirus (MERS-CoV): State of the Science,PMID_32630780,EXCLUDE
Epitope-Based Vaccine Target Screening against Highly Pathogenic MERS-CoV: An In Silico Approach Applied to Emerging Infectious Diseases,PMID_26641892,EXCLUDE
Toll-Like Receptor 3 Signaling via TRIF Contributes to a Protective Innate Immune Response to Severe Acute Respiratory Syndrome Coronavirus Infection,PMID_26015500,EXCLUDE
Middle East Respiratory Syndrome Coronavirus Infection Mediated by the Transmembrane Serine Protease TMPRSS2,PMID_24027332,EXCLUDE
Infectious Middle East Respiratory Syndrome Coronavirus Excretion and Serotype Variability Based on Live Virus Isolates from Patients in Saudi Arabia,PMID_26157150,EXCLUDE
CD26/DPP4 Cell-Surface Expression in Bat Cells Correlates with Bat Cell Susceptibility to Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Infection and Evolution of Persistent Infection,PMID_25409519,EXCLUDE
Enhanced isolation of SARS-CoV-2 by TMPRSS2-expressing cells,PMID_32165541,EXCLUDE
A unifying structural and functional model of the coronavirus replication organelle: Tracking down RNA synthesis,PMID_32511245,EXCLUDE
COVID-19: Coronavirus Vaccine Development Updates,PMID_33424848,EXCLUDE
Infectivity of an Asymptomatic Patient With Middle East Respiratory Syndrome Coronavirus Infection,PMID_28444154,EXCLUDE
Targeting the Endocytic Pathway and Autophagy Process as a Novel Therapeutic Strategy in COVID-19,PMID_32226290,EXCLUDE
"Middle East respiratory syndrome–related knowledge, preventive behaviours and risk perception among nursing students during outbreak",PMID_27273475,EXCLUDE
"SARS-CoV-2 and COVID-19 in older adults: what we may expect regarding pathogenesis, immune responses, and outcomes",PMID_32274617,EXCLUDE
The potential chemical structure of anti‐SARS‐CoV‐2 RNA‐dependent RNA polymerase,PMID_32167173,EXCLUDE
Understanding and Modeling the Super-spreading Events of the Middle East Respiratory Syndrome Outbreak in Korea,PMID_27433389,EXCLUDE
Acute Respiratory Infection in Human Dipeptidyl Peptidase 4-Transgenic Mice Infected with Middle East Respiratory Syndrome Coronavirus,PMID_30626685,EXCLUDE
Correlation between Pneumonia Severity and Pulmonary Complications in Middle East Respiratory Syndrome,PMID_29892209,INCLUDE
"Cluster of Middle East Respiratory Syndrome Coronavirus Infections in Iran, 2014",PMID_25626079,EXCLUDE
Activation of C-Type Lectin Receptor and (RIG)-I-Like Receptors Contributes to Proinflammatory Response in Middle East Respiratory Syndrome Coronavirus-Infected Macrophages,PMID_31562757,EXCLUDE
Cryo-EM structures of MERS-CoV and SARS-CoV spike glycoproteins reveal the dynamic receptor binding domains,PMID_28393837,EXCLUDE
Outbreak of Middle East Respiratory Syndrome-Coronavirus Causes High Fatality After Cardiac Operations,DOI_670eebfd46dc,INCLUDE
A tug-of-war between severe acute respiratory syndrome coronavirus 2 and host antiviral defence: lessons from other pathogenic viruses,PMID_32172672,EXCLUDE
Molecular diversity of coronavirus host cell entry receptors,PMID_33118022,EXCLUDE
Stability of Middle East Respiratory Syndrome Coronavirus in Milk,PMID_24960335,EXCLUDE
Healthcare-associated infections: the hallmark of Middle East respiratory syndrome coronavirus with review of the literature,PMID_29864486,EXCLUDE
"Virucidal Activity of World Health Organization–Recommended Formulations Against Enveloped Viruses, Including Zika, Ebola, and Emerging Coronaviruses",PMID_28453839,EXCLUDE
Structural Factors of the Middle East Respiratory Syndrome Coronavirus Outbreak as a Public Health Crisis in Korea and Future Response Strategies,PMID_26639738,EXCLUDE
Differential Expression of the Middle East Respiratory Syndrome Coronavirus Receptor in the Upper Respiratory Tracts of Humans and Dromedary Camels,PMID_26889022,EXCLUDE
Role of the Eye in Transmitting Human Coronavirus: What We Know and What We Do Not Know,PMID_32391309,EXCLUDE
MERS-CoV 4b protein interferes with the NF-κB-dependent innate immune response during infection,PMID_29370303,EXCLUDE
Structural variations in human ACE2 may influence its binding with SARS‐CoV‐2 spike protein,PMID_32249956,EXCLUDE
A humanized neutralizing antibody against MERS-CoV targeting the receptor-binding domain of the spike protein,PMID_26391698,EXCLUDE
Coronaviruses: Important Emerging Human Pathogens,PMID_24600003,EXCLUDE
"Identification of Alpha and Beta Coronavirus in Wildlife Species in France: Bats, Rodents, Rabbits, and Hedgehogs",DOI_f02fce69fae7,EXCLUDE
Drivers of MERS-CoV transmission: what do we know?,PMID_26848513,EXCLUDE
Case characteristics among Middle East respiratory syndrome coronavirus outbreak and non-outbreak cases in Saudi Arabia from 2012 to 2015,PMID_28082362,INCLUDE
Anti–spike IgG causes severe acute lung injury by skewing macrophage responses during acute SARS-CoV infection,PMID_30830861,EXCLUDE
The emergence of the Middle East Respiratory Syndrome coronavirus,PMID_24585737,EXCLUDE
Comparison of Serologic Assays for Middle East Respiratory Syndrome Coronavirus,PMID_31423969,EXCLUDE
Evidence for SARS-CoV-2 Infection of Animal Hosts,PMID_32629960,EXCLUDE
Hosts and Sources of Endemic Human Coronaviruses,PMID_29551135,EXCLUDE
Coronaviruses: emerging and re-emerging pathogens in humans and animals,PMID_26690088,EXCLUDE
"Asymptomatic MERS-CoV Infection in Humans Possibly Linked to Infected Dromedaries Imported from Oman to United Arab Emirates, May 2015",PMID_26584223,EXCLUDE
Stillbirth During Infection With Middle East Respiratory Syndrome Coronavirus,PMID_24474813,EXCLUDE
Costly Lessons From the 2015 Middle East Respiratory Syndrome Coronavirus Outbreak in Korea,PMID_26639740,EXCLUDE
"Serological Evidence of MERS-CoV Antibodies in Dromedary Camels (Camelus dromedaries) in Laikipia County, Kenya",PMID_26473733,EXCLUDE
Real-Time Sequence-Validated Loop-Mediated Isothermal Amplification Assays for Detection of Middle East Respiratory Syndrome Coronavirus (MERS-CoV),PMID_25856093,EXCLUDE
Pulmonary and Extra-Pulmonary Clinical Manifestations of COVID-19,PMID_32903492,EXCLUDE
CORONAVIRUS DISEASE 2019 (COVID-19): A LITERATURE REVIEW,DOI_3d41d39bf1fd,EXCLUDE
Wuhan to World: The COVID-19 Pandemic,PMID_33859951,EXCLUDE
Histopathology of Middle East respiratory syndrome coronovirus (<scp>MERS</scp>‐CoV) infection – clinicopathological and ultrastructural study,PMID_28858401,EXCLUDE
Middle East Respiratory Coronavirus Accessory Protein 4a Inhibits PKR-Mediated Antiviral Stress Responses,PMID_27783669,EXCLUDE
"Laboratory testing of SARS‐CoV, MERS‐CoV, and SARS‐CoV‐2 (2019‐nCoV): Current status, challenges, and countermeasures",PMID_32302058,EXCLUDE
High-Resolution Analysis of Coronavirus Gene Expression by RNA Sequencing and Ribosome Profiling,PMID_26919232,EXCLUDE
"Transmissibility of MERS-CoV Infection in Closed Setting, Riyadh, Saudi Arabia, 2015",PMID_31423971,INCLUDE
"Hospital Outbreaks of Middle East Respiratory Syndrome, Daejeon, South Korea, 2015",PMID_28516865,INCLUDE
Emergence of Novel Coronavirus and COVID-19: whether to stay or die out?,PMID_32282268,EXCLUDE
A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination,PMID_31201040,EXCLUDE
Middle East respiratory syndrome coronavirus experimental transmission using a pig model,PMID_28653496,EXCLUDE
"Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments",PMID_32036774,EXCLUDE
T-cell immunity of SARS-CoV: Implications for vaccine development against MERS-CoV,PMID_27840203,EXCLUDE
Prophylaxis With a Middle East Respiratory Syndrome Coronavirus (MERS-CoV)–Specific Human Monoclonal Antibody Protects Rabbits From MERS-CoV Infection,PMID_26941283,EXCLUDE
"Epidemiologic Parameters of the Middle East Respiratory Syndrome Outbreak in Korea, 2015",PMID_27433381,INCLUDE
"A comparative overview of COVID-19, MERS and SARS: Review article",PMID_32730205,EXCLUDE
Clinical Progression and Cytokine Profiles of Middle East Respiratory Syndrome Coronavirus Infection,DOI_c444321ebfa7,INCLUDE
The dynamics of humoral immune responses following SARS-CoV-2 infection and the potential for reinfection,PMID_32430094,EXCLUDE
"Comparative Pathogenesis Of COVID-19, MERS And SARS In A Non-Human Primate Model",DOI_052a6bbfa9ec,EXCLUDE
Single-dose treatment with a humanized neutralizing antibody affords full protection of a human transgenic mouse model from lethal Middle East respiratory syndrome (MERS)-coronavirus infection,PMID_27312105,EXCLUDE
Wild-type and innate immune-deficient mice are not susceptible to the Middle East respiratory syndrome coronavirus,PMID_24197535,EXCLUDE
GenomeScope 2.0 and Smudgeplot for reference-free profiling of polyploid genomes,PMID_32188846,EXCLUDE
Detecting Differential Transmissibilities That Affect the Size of Self-Limited Outbreaks,PMID_25356657,INCLUDE
Protective Efficacy of Recombinant Modified Vaccinia Virus Ankara Delivering Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein,PMID_26018172,EXCLUDE
Origin and Possible Genetic Recombination of the Middle East Respiratory Syndrome Coronavirus from the First Imported Case in China: Phylogenetics and Coalescence Analysis,PMID_26350969,INCLUDE
"Emerging infectious diseases: Focus on infection control issues for novel coronaviruses (Severe Acute Respiratory Syndrome-CoV and Middle East Respiratory Syndrome-CoV), hemorrhagic fever viruses (Lassa and Ebola), and highly pathogenic avian influenza viruses, A(H5N1) and A(H7N9)",PMID_27131142,EXCLUDE
Recent Advances in the Vaccine Development Against Middle East Respiratory Syndrome-Coronavirus,PMID_31428074,EXCLUDE
Cryo-EM analysis of the post-fusion structure of the SARS-CoV spike glycoprotein,PMID_32681106,EXCLUDE
Impact of COVID-19 on Pregnancy,PMID_33437211,EXCLUDE
Fast and flexible bacterial genomic epidemiology with PopPUNK,PMID_30679308,EXCLUDE
Passive immunotherapy for Middle East Respiratory Syndrome coronavirus infection with equine immunoglobulin or immunoglobulin fragments in a mouse model,PMID_27890674,INCLUDE
Institutional Preparedness to Prevent Future Middle East Respiratory Syndrome Coronavirus-Like Outbreaks in Republic of Korea,PMID_27433377,EXCLUDE
Molnupiravir and Its Antiviral Activity Against COVID-19,PMID_35444647,EXCLUDE
Overview of Immune Response During SARS-CoV-2 Infection: Lessons From the Past,PMID_32849654,EXCLUDE
"Super-spreaders of novel coronaviruses that cause SARS, MERS and COVID-19: a systematic review",PMID_37001627,EXCLUDE
Role of the Spike Glycoprotein of Human Middle East Respiratory Syndrome Coronavirus (MERS-CoV) in Virus Entry and Syncytia Formation,PMID_24098509,EXCLUDE
Household Secondary Attack Rate of COVID-19 and Associated Determinants,PMID_32511590,EXCLUDE
Middle East Respiratory Syndrome Coronavirus Quasispecies That Include Homologues of Human Isolates Revealed through Whole-Genome Analysis and Virus Cultured from Dromedary Camels in Saudi Arabia,PMID_24781747,EXCLUDE
The Looming Effects of Estrogen in Covid-19: A Rocky Rollout,PMID_33816542,EXCLUDE
Opportunities and Challenges for Biosensors and Nanoscale Analytical Tools for Pandemics: COVID-19,PMID_32551559,EXCLUDE
A Comparative Study of Clinical Presentation and Risk Factors for Adverse Outcome in Patients Hospitalised with Acute Respiratory Disease Due to MERS Coronavirus or Other Causes,PMID_27812197,INCLUDE
Impact of the 2015 Middle East Respiratory Syndrome Outbreak on Emergency Care Utilization and Mortality in South Korea,PMID_31347336,INCLUDE
Building predictive models for MERS-CoV infections using data mining techniques,PMID_27641481,INCLUDE
"Emerging Developments on Pathogenicity, Molecular Virulence, Epidemiology and Clinical Symptoms of Current Middle East Respiratory Syndrome Coronavirus (MERS-CoV)",PMID_32288937,EXCLUDE
Ventilation control for airborne transmission of human exhaled bio-aerosols in buildings,PMID_30116608,EXCLUDE
"<i>Notes from the Field</i>: Nosocomial Outbreak of Middle East Respiratory Syndrome in a Large Tertiary Care Hospital — Riyadh, Saudi Arabia, 2015",PMID_26890816,INCLUDE
Purified coronavirus spike protein nanoparticles induce coronavirus neutralizing antibodies in mice,PMID_24736006,EXCLUDE
Interaction of SARS and MERS Coronaviruses with the Antiviral Interferon Response,PMID_27712625,EXCLUDE
A phylogenetically distinct Middle East respiratory syndrome coronavirus detected in a dromedary calf from a closed dairy herd in Dubai with rising seroprevalence with age,PMID_26632876,EXCLUDE
Middle East respiratory syndrome coronavirus infection is inhibited by griffithsin,PMID_27424494,EXCLUDE
"Inhibition of Stress Granule Formation by Middle East Respiratory Syndrome Coronavirus 4a Accessory Protein Facilitates Viral Translation, Leading to Efficient Virus Replication",PMID_30068649,EXCLUDE
Social Distancing and Transmission-reducing Practices during the 2019 Coronavirus Disease and 2015 Middle East Respiratory Syndrome Coronavirus Outbreaks in Korea,PMID_32537955,EXCLUDE
"Scope and extent of healthcare-associated Middle East respiratory syndrome coronavirus transmission during two contemporaneous outbreaks in Riyadh, Saudi Arabia, 2017",PMID_30595141,INCLUDE
Epidemiology of a Novel Recombinant Middle East Respiratory Syndrome Coronavirus in Humans in Saudi Arabia,PMID_27302191,INCLUDE
Importance of Neutralizing Monoclonal Antibodies Targeting Multiple Antigenic Sites on the Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein To Avoid Neutralization Escape,PMID_29514901,EXCLUDE
"Knowledge, Attitudes and Behaviours of Healthcare Workers in the Kingdom of Saudi Arabia to MERS Coronavirus and Other Emerging Infectious Diseases",PMID_27929452,EXCLUDE
"The Current and Future State of Vaccines, Antivirals and Gene Therapies Against Emerging Coronaviruses",PMID_32390971,EXCLUDE
Human Coronavirus 229E Remains Infectious on Common Touch Surface Materials,PMID_26556276,EXCLUDE
Differential Cell Count and CRP Level in Blood as Predictors for Middle East Respiratory Syndrome Coronavirus Infection in Acute Febrile Patients during Nosocomial Outbreak,PMID_27914145,INCLUDE
Viromimetic STING Agonist‐Loaded Hollow Polymeric Nanoparticles for Safe and Effective Vaccination against Middle East Respiratory Syndrome Coronavirus,PMID_32313544,EXCLUDE
Inferring the hosts of coronavirus using dual statistical models based on nucleotide composition,PMID_26607834,EXCLUDE
"Network Analysis of MERS Coronavirus within Households, Communities, and Hospitals to Identify Most Centralized and Super-Spreading in the Arabian Peninsula, 2012 to 2016",PMID_29854034,INCLUDE
Comparative Epidemiology of Human Infections with Middle East Respiratory Syndrome and Severe Acute Respiratory Syndrome Coronaviruses among Healthcare Personnel,PMID_26930074,INCLUDE
Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development,PMID_32249203,EXCLUDE
