title,article_id,ai4epi_abstract_decision,downloaded
Characterization of the Cynomolgus Macaque Model of Marburg Virus Disease and Assessment of Timing for Therapeutic Treatment Testing,PMID_38140576,EXCLUDE,True
Chikungunya fever – A new global threat,PMID_32289075,EXCLUDE,True
Inhibition of Marburg Virus RNA Synthesis by a Synthetic Anti-VP35 Antibody,PMID_31120240,EXCLUDE,True
Interferon-β Therapy Prolongs Survival in Rhesus Macaque Models of Ebola and Marburg Hemorrhagic Fever,PMID_23255566,EXCLUDE,True
Ebola Virus Disease and Marburg Disease in Pregnancy,PMID_26000499,EXCLUDE,True
"Identification of GBV-D, a Novel GB-like Flavivirus from Old World Frugivorous Bats (Pteropus giganteus) in Bangladesh",PMID_20617167,EXCLUDE,True
Infectious Diseases Society of America Guidelines on the Treatment and Management of Patients With COVID-19 (April 2020),PMID_32338708,EXCLUDE,True
"Global distribution and health impact of infectious disease outbreaks, 1996–2023: a worldwide retrospective analysis of World Health Organization emergency event reports",PMID_40375732,EXCLUDE,True
"Emerging and Neglected Infectious Diseases: Insights, Advances, and Challenges",PMID_28286767,EXCLUDE,True
HUMAN IMMUNITY TO THE MENINGOCOCCUS,PMID_4977280,EXCLUDE,True
"An introduction to the Marburg virus vaccine consortium, MARVAC",PMID_36227853,EXCLUDE,True
Monoclonal Antibody Cocktail Protects Hamsters From Lethal Marburg Virus Infection,PMID_29889266,EXCLUDE,True
Homologous and Heterologous Protection of Nonhuman Primates by Ebola and Sudan Virus-Like Particles,PMID_25793502,EXCLUDE,True
"Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV",PMID_31924756,EXCLUDE,True
"Clinical, Histopathologic, and Immunohistochemical Characterization of Experimental Marburg Virus Infection in A Natural Reservoir Host, the Egyptian Rousette Bat (Rousettus aegyptiacus)",PMID_30832364,EXCLUDE,True
Identification of Amino Acids in Marburg Virus VP40 That Are Important for Virus-Like Particle Budding,PMID_21987763,EXCLUDE,True
The Evolution of Medical Countermeasures for Ebola Virus Disease: Lessons Learned and Next Steps,DOI_d841a34b8372,EXCLUDE,True
Bats and Coronaviruses,PMID_30634396,EXCLUDE,True
Association of the Caveola Vesicular System with Cellular Entry by Filoviruses,PMID_11967340,EXCLUDE,True
Marburg virus amidst COVID‐19 pandemic in Guinea: Fighting within the looming cases,PMID_34525245,EXCLUDE,True
Adaptive modeling of viral diseases in bats with a focus on rabies,PMID_18761020,EXCLUDE,True
Lipid-specific oligomerization of the Marburg virus matrix protein VP40 is regulated by two distinct interfaces for virion assembly,PMID_34019871,EXCLUDE,True
Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures,PMID_31614743,EXCLUDE,True
马尔堡病毒豚鼠模型的建立及其特征研究,PMID_29511143,EXCLUDE,True
Advanced morpholino oligomers: A novel approach to antiviral therapy,PMID_22353544,EXCLUDE,True
Severe Meningoencephalitis in a Case of Ebola Virus Disease: A Case Report,PMID_27043004,EXCLUDE,True
Are RNA Viruses Candidate Agents for the Next Global Pandemic? A Review,PMID_28985316,EXCLUDE,True
Genomic characterization uncovers transmission dynamics of Marburg Virus in Rwanda following a single zoonotic spillover event,DOI_c480c73b059f,INCLUDE,True
Modeling natural coinfection in a bat reservoir shows modulation of Marburg virus shedding and spillover potential,PMID_40096181,EXCLUDE,True
Potential for Introduction of Bat-Borne Zoonotic Viruses into the EU: A Review,PMID_24841385,EXCLUDE,True
Serological Evidence of Influenza A Viruses in Frugivorous Bats from Africa,PMID_25965069,EXCLUDE,True
Innate Immune Responses of Bat and Human Cells to Filoviruses: Commonalities and Distinctions,PMID_28122983,EXCLUDE,True
ICTV Virus Taxonomy Profile: Filoviridae,PMID_31021739,EXCLUDE,True
Clinical Illness and Outcomes in Patients with Ebola in Sierra Leone,PMID_25353969,EXCLUDE,True
Current status of small molecule drug development for Ebola virus and other filoviruses,PMID_31003196,EXCLUDE,True
GRP78/BiP/HSPA5/Dna K is a universal therapeutic target for human disease,PMID_25546329,EXCLUDE,True
Selection of Filovirus Isolates for Vaccine Development Programs,PMID_34579282,EXCLUDE,True
Spillover of ebolaviruses into people in eastern Democratic Republic of Congo prior to the 2018 Ebola virus disease outbreak,PMID_33169111,EXCLUDE,True
Filoviruses in Bats: Current Knowledge and Future Directions,PMID_24747773,EXCLUDE,True
Non-Ebola Filoviruses: Potential Threats to Global Health Security,PMID_39205153,EXCLUDE,True
Developing Vaccines to Improve Preparedness for Filovirus Outbreaks: The Perspective of the USA Biomedical Advanced Research and Development Authority (BARDA),DOI_c5a75fb61dd1,EXCLUDE,True
Transcriptional Profiling of the Immune Response to Marburg Virus Infection,PMID_26202234,EXCLUDE,True
SMARCAD1 ATPase activity is required to silence endogenous retroviruses in embryonic stem cells,PMID_30902974,EXCLUDE,True
New Vaccine Technologies to Combat Outbreak Situations,PMID_30283434,EXCLUDE,True
"Marburg virus gene 4 encodes the virion membrane protein, a type I transmembrane glycoprotein",PMID_8437211,EXCLUDE,True
A rabies virus-vectored vaccine expressing two copies of the Marburg virus glycoprotein gene induced neutralizing antibodies against Marburg virus in humanized mice,PMID_36453198,EXCLUDE,True
A Novel Rhabdovirus Associated with Acute Hemorrhagic Fever in Central Africa,DOI_c0ac738d4f67,EXCLUDE,True
"Predicting the combined effects of case isolation, safe funeral practices, and contact tracing during Ebola virus disease outbreaks",DOI_ac410cbfe197,EXCLUDE,True
A framework for the study of zoonotic disease emergence and its drivers: spillover of bat pathogens as a case study,PMID_22966143,EXCLUDE,True
Antibody-Dependent Enhancement of Ebola Virus Infection by Human Antibodies Isolated from Survivors,PMID_30110637,EXCLUDE,True
Comprehensive Functional Analysis of N-Linked Glycans on Ebola Virus GP1,PMID_24473128,EXCLUDE,True
Coronaviruses in bats from Mexico,PMID_23364191,EXCLUDE,True
The Matrix Protein of Marburg Virus Is Transported to the Plasma Membrane along Cellular Membranes: Exploiting the Retrograde Late Endosomal Pathway,PMID_14963134,EXCLUDE,True
Generation and characterization of protective antibodies to Marburg virus,PMID_28287337,EXCLUDE,True
Standardization of the Filovirus Plaque Assay for Use in Preclinical Studies,PMID_23223188,EXCLUDE,True
Assessing the feasibility of Phase 3 vaccine trials against Marburg Virus Disease: a modelling study,DOI_f8ab690f14ea,INCLUDE,True
Induction of Broad Cytotoxic T Cells by Protective DNA Vaccination Against Marburg and Ebola,PMID_23670573,EXCLUDE,True
Role of Type I Interferons on Filovirus Pathogenesis,PMID_30791589,EXCLUDE,True
Immunopathogenesis of hantavirus pulmonary syndrome and hemorrhagic fever with renal syndrome: Do CD8+ T cells trigger capillary leakage in viral hemorrhagic fevers?,PMID_17897725,EXCLUDE,True
"Emergence of Marburg Virus Disease in West Africa amid COVID-19 and Ebola: Efforts, Challenges, and Recommendations to Prevent the Next Public Health Crisis",DOI_7e38af60f5d4,EXCLUDE,True
Sulforaphane Inhibits HIV Infection of Macrophages through Nrf2,PMID_27093399,EXCLUDE,True
Pyronaridine tetraphosphate efficacy against Ebola virus infection in guinea pig,PMID_32682926,EXCLUDE,True
The Outbreak of Marburg Virus in Tanzania: An Emerging Global Health Threat,DOI_30bf93741ac6,EXCLUDE,True
Kanyawara Virus: A Novel Rhabdovirus Infecting Newly Discovered Nycteribiid Bat Flies Infesting Previously Unknown Pteropodid Bats in Uganda,PMID_28706276,EXCLUDE,True
Different Potential of C-Type Lectin-Mediated Entry between Marburg Virus Strains,PMID_20219911,EXCLUDE,True
Lassa-Vesicular Stomatitis Chimeric Virus Safely Destroys Brain Tumors,PMID_25878115,EXCLUDE,True
Drivers of African Filovirus (Ebola and Marburg) Outbreaks,PMID_36084314,INCLUDE,True
Investigating the zoonotic origin of the West African Ebola epidemic,PMID_25550396,EXCLUDE,True
Marburg virus in Ghana: A public health threat to Ghanaians and to Africans,PMID_40496679,EXCLUDE,True
A surrogate BSL2-compliant infection model recapitulating key aspects of human Marburg virus disease,PMID_39745141,EXCLUDE,True
Personal protective equipment for preventing highly infectious diseases due to exposure to contaminated body fluids in healthcare staff,PMID_32412096,EXCLUDE,True
Cysteine Cathepsin Inhibitors as Anti-Ebola Agents,PMID_27347558,EXCLUDE,True
"Marburg virus disease amid COVID-19 in West Africa: an emerging and re-emerging zoonotic epidemic threat, future implications and way forward",DOI_3fc62cb0b9cc,INCLUDE,True
Global health security: the wider lessons from the west African Ebola virus disease epidemic,PMID_25987157,EXCLUDE,True
"Assessment of risk communication and community engagement interventions during the Marburg virus disease outbreak in Kagera region, Northwestern Tanzania",DOI_a4924472df4a,INCLUDE,True
Cheminformatics Strategies Unlock Marburg Virus VP35 Inhibitors from Natural Compound Library,PMID_37632081,EXCLUDE,True
The latest advancements in Sosuga virus (SOSV) research,PMID_39552644,EXCLUDE,True
"The use of pseudotypes to study viruses, virus sero-epidemiology and vaccination",PMID_25936665,EXCLUDE,True
The calendar of epidemics: Seasonal cycles of infectious diseases,PMID_30408114,EXCLUDE,True
Pan-Filovirus Serum Neutralizing Antibodies in a Subset of Congolese Ebolavirus Infection Survivors,PMID_30107445,INCLUDE,True
Complete protection of the BALB/c and C57BL/6J mice against Ebola and Marburg virus lethal challenges by pan-filovirus T-cell epigraph vaccine,PMID_30817809,EXCLUDE,True
Serological Evidence for Henipa-like and Filo-like Viruses in Trinidad Bats,PMID_32034942,EXCLUDE,True
Crystal Structure of the Marburg Virus GP2 Core Domain in Its Postfusion Conformation,PMID_22935026,EXCLUDE,True
Simultaneous Detection of Ebola Virus and Pathogens Associated With Hemorrhagic Fever by an Oligonucleotide Microarray,PMID_34394063,EXCLUDE,True
Distinct Biological Phenotypes of Marburg and Ravn Virus Infection in Macaques,PMID_30215737,EXCLUDE,True
Development of a multiplex microsphere immunoassay for the detection of antibodies against highly pathogenic viruses in human and animal serum samples,PMID_33095766,EXCLUDE,True
Clomiphene and Its Isomers Block Ebola Virus Particle Entry and Infection with Similar Potency: Potential Therapeutic Implications,PMID_27490565,EXCLUDE,True
Evasion of the Interferon-Mediated Antiviral Response by Filoviruses,PMID_21994610,EXCLUDE,True
Immune correlates of postexposure vaccine protection against Marburg virus,PMID_32080323,EXCLUDE,True
Filovirus VP24 Proteins Differentially Regulate RIG-I and MDA5-Dependent Type I and III Interferon Promoter Activation,PMID_35069519,EXCLUDE,True
Suspected Exposure to Filoviruses Among People Contacting Wildlife in Southwestern Uganda,PMID_29924324,INCLUDE,True
Determination of Specific Antibody Responses to the Six Species of Ebola and Marburg Viruses by Multiplexed Protein Microarrays,PMID_25230936,EXCLUDE,True
Micro‒Global Positioning Systems for Identifying Nightly Opportunities for Marburg Virus Spillover to Humans by Egyptian Rousette Bats,PMID_37877537,EXCLUDE,True
Temporal Characterization of Marburg Virus Angola Infection following Aerosol Challenge in Rhesus Macaques,PMID_26202230,EXCLUDE,True
Marburg Virus Reverse Genetics Systems,PMID_27338448,EXCLUDE,True
"Preparing for future outbreaks in Ghana: An overview of current COVID-19, monkeypox, and Marburg disease outbreaks",PMID_37808942,EXCLUDE,True
"Potent immunogenicity and protective efficacy of a multi-pathogen vaccination targeting Ebola, Sudan, Marburg and Lassa viruse",PMID_38924060,EXCLUDE,True
N-Substituted Pyrrole-Based Heterocycles as Broad-Spectrum Filoviral Entry Inhibitors,PMID_39169825,EXCLUDE,True
Ebola virus outbreaks in Africa: Past and present,PMID_23327370,EXCLUDE,True
Occupational risk of infection by varicella zoster virus in Belgian healthcare workers: a seroprevalence study,DOI_a87753ed2b61,EXCLUDE,True
Assessing the Epidemic Potential of RNA and DNA Viruses,PMID_27869592,EXCLUDE,True
Material Proximities and Hotspots: Toward an Anthropology of Viral Hemorrhagic Fevers,PMID_24752909,EXCLUDE,True
Biannual birth pulses allow filoviruses to persist in bat populations,PMID_25673678,EXCLUDE,True
A Single Amino Acid Change in the Marburg Virus Matrix Protein VP40 Provides a Replicative Advantage in a Species-Specific Manner,PMID_26581998,EXCLUDE,True
Multivesicular Bodies as a Platform for Formation of the Marburg Virus Envelope,PMID_15507615,EXCLUDE,True
Emerging zoonotic diseases originating in mammals: a systematic review of effects of anthropogenic land‐use change,PMID_32836691,EXCLUDE,True
Emerging and reemerging diseases: a historical perspective,PMID_18837773,EXCLUDE,True
Simultaneous detection of Marburg virus and Ebola virus with TaqMan‐based multiplex real‐time PCR method,PMID_33939238,EXCLUDE,True
Mechanisms and Concepts in RNA Virus Population Dynamics and Evolution,PMID_30048219,EXCLUDE,True
"Psychosocial effects of an Ebola outbreak at individual, community and international levels",PMID_26966332,EXCLUDE,True
"Strategies of highly pathogenic RNA viruses to block dsRNA detection by RIG-I-like receptors: Hide, mask, hit",PMID_24129118,EXCLUDE,True
DNA vaccines for biodefense,PMID_19943766,EXCLUDE,True
Crimean–Congo haemorrhagic fever virus,PMID_36918725,EXCLUDE,True
Macaque Models of Human Infectious Disease,PMID_18323583,EXCLUDE,True
Experimental Success in Marburg Virus Vaccination,DOI_5992575d8333,EXCLUDE,True
Differential Regulation of Interferon Responses by Ebola and Marburg Virus VP35 Proteins,PMID_26876165,EXCLUDE,True
Attempted Transmission of Marburg Virus by Bat-Associated Fleas Thaumapsylla breviceps breviceps (Ischnopsyllidae: Thaumapsyllinae) to the Egyptian Rousette Bat (Rousettus aegyptiacus),PMID_39205171,INCLUDE,True
Lessons learned from Zaire ebolavirus to help address urgent needs for vaccines against Sudan ebolavirus and Marburg virus,PMID_32275465,EXCLUDE,True
Enhancing the antiviral potency of ER α-glucosidase inhibitor IHVR-19029 against hemorrhagic fever viruses in vitro and in vivo,PMID_29253498,EXCLUDE,True
Mechanistic inhibition of Monkeypox and Marburg virus infection by O-rhamnosides and Kaempferol-o-rhamnosides derivatives: a new-fangled computational approach,PMID_37293201,EXCLUDE,True
Novel Cross-Reactive Monoclonal Antibodies against Ebolavirus Glycoproteins Show Protection in a Murine Challenge Model,PMID_28592526,EXCLUDE,True
Applications of gold nanoparticles in virus detection,PMID_29556369,EXCLUDE,True
Non-neutralizing Antibodies from a Marburg Infection Survivor Mediate Protection by Fc-Effector Functions and by Enhancing Efficacy of Other Antibodies,DOI_2d963c8293f4,EXCLUDE,True
Structural insight into Marburg virus nucleoprotein–RNA complex formation,PMID_35246537,EXCLUDE,True
Conflict and Emerging Infectious Diseases,PMID_18217543,EXCLUDE,True
Transmission Potential and Design of Adequate Control Measures for Marburg Hemorrhagic Fever,PMID_23251407,INCLUDE,True
Catching Chances: The Movement to Be on the Ground and Research Ready before an Outbreak,PMID_30126221,EXCLUDE,True
