title,article_id,ai4epi_fulltext_decision
HUMAN IMMUNITY TO THE MENINGOCOCCUS,PMID_4977280,EXCLUDE
"An introduction to the Marburg virus vaccine consortium, MARVAC",PMID_36227853,EXCLUDE
Monoclonal Antibody Cocktail Protects Hamsters From Lethal Marburg Virus Infection,PMID_29889266,EXCLUDE
Homologous and Heterologous Protection of Nonhuman Primates by Ebola and Sudan Virus-Like Particles,PMID_25793502,EXCLUDE
"Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV",PMID_31924756,EXCLUDE
"Clinical, Histopathologic, and Immunohistochemical Characterization of Experimental Marburg Virus Infection in A Natural Reservoir Host, the Egyptian Rousette Bat (Rousettus aegyptiacus)",PMID_30832364,EXCLUDE
Identification of Amino Acids in Marburg Virus VP40 That Are Important for Virus-Like Particle Budding,PMID_21987763,EXCLUDE
The Evolution of Medical Countermeasures for Ebola Virus Disease: Lessons Learned and Next Steps,DOI_d841a34b8372,EXCLUDE
Bats and Coronaviruses,PMID_30634396,EXCLUDE
Association of the Caveola Vesicular System with Cellular Entry by Filoviruses,PMID_11967340,EXCLUDE
Marburg virus amidst COVID‐19 pandemic in Guinea: Fighting within the looming cases,PMID_34525245,EXCLUDE
Adaptive modeling of viral diseases in bats with a focus on rabies,PMID_18761020,EXCLUDE
Lipid-specific oligomerization of the Marburg virus matrix protein VP40 is regulated by two distinct interfaces for virion assembly,PMID_34019871,EXCLUDE
Nosocomial Transmission of Emerging Viruses via Aerosol-Generating Medical Procedures,PMID_31614743,EXCLUDE
马尔堡病毒豚鼠模型的建立及其特征研究,PMID_29511143,EXCLUDE
Advanced morpholino oligomers: A novel approach to antiviral therapy,PMID_22353544,EXCLUDE
Severe Meningoencephalitis in a Case of Ebola Virus Disease: A Case Report,PMID_27043004,EXCLUDE
Are RNA Viruses Candidate Agents for the Next Global Pandemic? A Review,PMID_28985316,EXCLUDE
Genomic characterization uncovers transmission dynamics of Marburg Virus in Rwanda following a single zoonotic spillover event,DOI_c480c73b059f,EXCLUDE
Modeling natural coinfection in a bat reservoir shows modulation of Marburg virus shedding and spillover potential,PMID_40096181,EXCLUDE
Potential for Introduction of Bat-Borne Zoonotic Viruses into the EU: A Review,PMID_24841385,EXCLUDE
Serological Evidence of Influenza A Viruses in Frugivorous Bats from Africa,PMID_25965069,EXCLUDE
Innate Immune Responses of Bat and Human Cells to Filoviruses: Commonalities and Distinctions,PMID_28122983,EXCLUDE
ICTV Virus Taxonomy Profile: Filoviridae,PMID_31021739,EXCLUDE
Clinical Illness and Outcomes in Patients with Ebola in Sierra Leone,PMID_25353969,EXCLUDE
Current status of small molecule drug development for Ebola virus and other filoviruses,PMID_31003196,EXCLUDE
GRP78/BiP/HSPA5/Dna K is a universal therapeutic target for human disease,PMID_25546329,EXCLUDE
Selection of Filovirus Isolates for Vaccine Development Programs,PMID_34579282,EXCLUDE
Spillover of ebolaviruses into people in eastern Democratic Republic of Congo prior to the 2018 Ebola virus disease outbreak,PMID_33169111,EXCLUDE
Filoviruses in Bats: Current Knowledge and Future Directions,PMID_24747773,EXCLUDE
Non-Ebola Filoviruses: Potential Threats to Global Health Security,PMID_39205153,EXCLUDE
Developing Vaccines to Improve Preparedness for Filovirus Outbreaks: The Perspective of the USA Biomedical Advanced Research and Development Authority (BARDA),DOI_c5a75fb61dd1,EXCLUDE
Transcriptional Profiling of the Immune Response to Marburg Virus Infection,PMID_26202234,EXCLUDE
SMARCAD1 ATPase activity is required to silence endogenous retroviruses in embryonic stem cells,PMID_30902974,EXCLUDE
New Vaccine Technologies to Combat Outbreak Situations,PMID_30283434,EXCLUDE
"Marburg virus gene 4 encodes the virion membrane protein, a type I transmembrane glycoprotein",PMID_8437211,INCLUDE
A rabies virus-vectored vaccine expressing two copies of the Marburg virus glycoprotein gene induced neutralizing antibodies against Marburg virus in humanized mice,PMID_36453198,EXCLUDE
A Novel Rhabdovirus Associated with Acute Hemorrhagic Fever in Central Africa,DOI_c0ac738d4f67,EXCLUDE
"Predicting the combined effects of case isolation, safe funeral practices, and contact tracing during Ebola virus disease outbreaks",DOI_ac410cbfe197,EXCLUDE
A framework for the study of zoonotic disease emergence and its drivers: spillover of bat pathogens as a case study,PMID_22966143,EXCLUDE
Antibody-Dependent Enhancement of Ebola Virus Infection by Human Antibodies Isolated from Survivors,PMID_30110637,EXCLUDE
Comprehensive Functional Analysis of N-Linked Glycans on Ebola Virus GP1,PMID_24473128,EXCLUDE
Coronaviruses in bats from Mexico,PMID_23364191,EXCLUDE
The Matrix Protein of Marburg Virus Is Transported to the Plasma Membrane along Cellular Membranes: Exploiting the Retrograde Late Endosomal Pathway,PMID_14963134,EXCLUDE
Generation and characterization of protective antibodies to Marburg virus,PMID_28287337,EXCLUDE
Standardization of the Filovirus Plaque Assay for Use in Preclinical Studies,PMID_23223188,EXCLUDE
Assessing the feasibility of Phase 3 vaccine trials against Marburg Virus Disease: a modelling study,DOI_f8ab690f14ea,EXCLUDE
Induction of Broad Cytotoxic T Cells by Protective DNA Vaccination Against Marburg and Ebola,PMID_23670573,EXCLUDE
Role of Type I Interferons on Filovirus Pathogenesis,PMID_30791589,EXCLUDE
Immunopathogenesis of hantavirus pulmonary syndrome and hemorrhagic fever with renal syndrome: Do CD8+ T cells trigger capillary leakage in viral hemorrhagic fevers?,PMID_17897725,EXCLUDE
"Emergence of Marburg Virus Disease in West Africa amid COVID-19 and Ebola: Efforts, Challenges, and Recommendations to Prevent the Next Public Health Crisis",DOI_7e38af60f5d4,EXCLUDE
Sulforaphane Inhibits HIV Infection of Macrophages through Nrf2,PMID_27093399,EXCLUDE
Pyronaridine tetraphosphate efficacy against Ebola virus infection in guinea pig,PMID_32682926,EXCLUDE
The Outbreak of Marburg Virus in Tanzania: An Emerging Global Health Threat,DOI_30bf93741ac6,EXCLUDE
Kanyawara Virus: A Novel Rhabdovirus Infecting Newly Discovered Nycteribiid Bat Flies Infesting Previously Unknown Pteropodid Bats in Uganda,PMID_28706276,EXCLUDE
Different Potential of C-Type Lectin-Mediated Entry between Marburg Virus Strains,PMID_20219911,EXCLUDE
Lassa-Vesicular Stomatitis Chimeric Virus Safely Destroys Brain Tumors,PMID_25878115,EXCLUDE
Drivers of African Filovirus (Ebola and Marburg) Outbreaks,PMID_36084314,EXCLUDE
Investigating the zoonotic origin of the West African Ebola epidemic,PMID_25550396,EXCLUDE
Marburg virus in Ghana: A public health threat to Ghanaians and to Africans,PMID_40496679,EXCLUDE
A surrogate BSL2-compliant infection model recapitulating key aspects of human Marburg virus disease,PMID_39745141,EXCLUDE
Personal protective equipment for preventing highly infectious diseases due to exposure to contaminated body fluids in healthcare staff,PMID_32412096,UNCLEAR
Cysteine Cathepsin Inhibitors as Anti-Ebola Agents,PMID_27347558,EXCLUDE
"Marburg virus disease amid COVID-19 in West Africa: an emerging and re-emerging zoonotic epidemic threat, future implications and way forward",DOI_3fc62cb0b9cc,EXCLUDE
Global health security: the wider lessons from the west African Ebola virus disease epidemic,PMID_25987157,EXCLUDE
"Assessment of risk communication and community engagement interventions during the Marburg virus disease outbreak in Kagera region, Northwestern Tanzania",DOI_a4924472df4a,INCLUDE
Cheminformatics Strategies Unlock Marburg Virus VP35 Inhibitors from Natural Compound Library,PMID_37632081,EXCLUDE
The latest advancements in Sosuga virus (SOSV) research,PMID_39552644,EXCLUDE
"The use of pseudotypes to study viruses, virus sero-epidemiology and vaccination",PMID_25936665,EXCLUDE
The calendar of epidemics: Seasonal cycles of infectious diseases,PMID_30408114,EXCLUDE
Pan-Filovirus Serum Neutralizing Antibodies in a Subset of Congolese Ebolavirus Infection Survivors,PMID_30107445,INCLUDE
Complete protection of the BALB/c and C57BL/6J mice against Ebola and Marburg virus lethal challenges by pan-filovirus T-cell epigraph vaccine,PMID_30817809,EXCLUDE
Serological Evidence for Henipa-like and Filo-like Viruses in Trinidad Bats,PMID_32034942,EXCLUDE
Crystal Structure of the Marburg Virus GP2 Core Domain in Its Postfusion Conformation,PMID_22935026,EXCLUDE
Simultaneous Detection of Ebola Virus and Pathogens Associated With Hemorrhagic Fever by an Oligonucleotide Microarray,PMID_34394063,EXCLUDE
Distinct Biological Phenotypes of Marburg and Ravn Virus Infection in Macaques,PMID_30215737,EXCLUDE
Development of a multiplex microsphere immunoassay for the detection of antibodies against highly pathogenic viruses in human and animal serum samples,PMID_33095766,INCLUDE
Clomiphene and Its Isomers Block Ebola Virus Particle Entry and Infection with Similar Potency: Potential Therapeutic Implications,PMID_27490565,EXCLUDE
Evasion of the Interferon-Mediated Antiviral Response by Filoviruses,PMID_21994610,EXCLUDE
Immune correlates of postexposure vaccine protection against Marburg virus,PMID_32080323,EXCLUDE
Filovirus VP24 Proteins Differentially Regulate RIG-I and MDA5-Dependent Type I and III Interferon Promoter Activation,PMID_35069519,EXCLUDE
Suspected Exposure to Filoviruses Among People Contacting Wildlife in Southwestern Uganda,PMID_29924324,INCLUDE
Determination of Specific Antibody Responses to the Six Species of Ebola and Marburg Viruses by Multiplexed Protein Microarrays,PMID_25230936,EXCLUDE
Micro‒Global Positioning Systems for Identifying Nightly Opportunities for Marburg Virus Spillover to Humans by Egyptian Rousette Bats,PMID_37877537,EXCLUDE
Temporal Characterization of Marburg Virus Angola Infection following Aerosol Challenge in Rhesus Macaques,PMID_26202230,EXCLUDE
Marburg Virus Reverse Genetics Systems,PMID_27338448,EXCLUDE
"Preparing for future outbreaks in Ghana: An overview of current COVID-19, monkeypox, and Marburg disease outbreaks",PMID_37808942,EXCLUDE
"Potent immunogenicity and protective efficacy of a multi-pathogen vaccination targeting Ebola, Sudan, Marburg and Lassa viruse",PMID_38924060,EXCLUDE
N-Substituted Pyrrole-Based Heterocycles as Broad-Spectrum Filoviral Entry Inhibitors,PMID_39169825,EXCLUDE
Ebola virus outbreaks in Africa: Past and present,PMID_23327370,EXCLUDE
Occupational risk of infection by varicella zoster virus in Belgian healthcare workers: a seroprevalence study,DOI_a87753ed2b61,EXCLUDE
Assessing the Epidemic Potential of RNA and DNA Viruses,PMID_27869592,EXCLUDE
Material Proximities and Hotspots: Toward an Anthropology of Viral Hemorrhagic Fevers,PMID_24752909,EXCLUDE
Biannual birth pulses allow filoviruses to persist in bat populations,PMID_25673678,INCLUDE
A Single Amino Acid Change in the Marburg Virus Matrix Protein VP40 Provides a Replicative Advantage in a Species-Specific Manner,PMID_26581998,EXCLUDE
Multivesicular Bodies as a Platform for Formation of the Marburg Virus Envelope,PMID_15507615,EXCLUDE
Emerging zoonotic diseases originating in mammals: a systematic review of effects of anthropogenic land‐use change,PMID_32836691,EXCLUDE
Emerging and reemerging diseases: a historical perspective,PMID_18837773,EXCLUDE
Simultaneous detection of Marburg virus and Ebola virus with TaqMan‐based multiplex real‐time PCR method,PMID_33939238,EXCLUDE
Mechanisms and Concepts in RNA Virus Population Dynamics and Evolution,PMID_30048219,EXCLUDE
"Psychosocial effects of an Ebola outbreak at individual, community and international levels",PMID_26966332,EXCLUDE
"Strategies of highly pathogenic RNA viruses to block dsRNA detection by RIG-I-like receptors: Hide, mask, hit",PMID_24129118,EXCLUDE
DNA vaccines for biodefense,PMID_19943766,EXCLUDE
Crimean–Congo haemorrhagic fever virus,PMID_36918725,EXCLUDE
Macaque Models of Human Infectious Disease,PMID_18323583,EXCLUDE
Experimental Success in Marburg Virus Vaccination,DOI_5992575d8333,EXCLUDE
Differential Regulation of Interferon Responses by Ebola and Marburg Virus VP35 Proteins,PMID_26876165,EXCLUDE
Attempted Transmission of Marburg Virus by Bat-Associated Fleas Thaumapsylla breviceps breviceps (Ischnopsyllidae: Thaumapsyllinae) to the Egyptian Rousette Bat (Rousettus aegyptiacus),PMID_39205171,INCLUDE
Lessons learned from Zaire ebolavirus to help address urgent needs for vaccines against Sudan ebolavirus and Marburg virus,PMID_32275465,EXCLUDE
Enhancing the antiviral potency of ER α-glucosidase inhibitor IHVR-19029 against hemorrhagic fever viruses in vitro and in vivo,PMID_29253498,EXCLUDE
Mechanistic inhibition of Monkeypox and Marburg virus infection by O-rhamnosides and Kaempferol-o-rhamnosides derivatives: a new-fangled computational approach,PMID_37293201,EXCLUDE
Novel Cross-Reactive Monoclonal Antibodies against Ebolavirus Glycoproteins Show Protection in a Murine Challenge Model,PMID_28592526,EXCLUDE
Applications of gold nanoparticles in virus detection,PMID_29556369,EXCLUDE
Non-neutralizing Antibodies from a Marburg Infection Survivor Mediate Protection by Fc-Effector Functions and by Enhancing Efficacy of Other Antibodies,DOI_2d963c8293f4,INCLUDE
Structural insight into Marburg virus nucleoprotein–RNA complex formation,PMID_35246537,EXCLUDE
Conflict and Emerging Infectious Diseases,PMID_18217543,EXCLUDE
Transmission Potential and Design of Adequate Control Measures for Marburg Hemorrhagic Fever,PMID_23251407,INCLUDE
Catching Chances: The Movement to Be on the Ground and Research Ready before an Outbreak,PMID_30126221,EXCLUDE
"First-in-human study to evaluate safety, tolerability, and immunogenicity of heterologous regimens using the multivalent filovirus vaccines Ad26.Filo and MVA-BN-Filo administered in different sequences and schedules: A randomized, controlled study",PMID_36197845,EXCLUDE
Endogenous Viral Elements in Animal Genomes,PMID_21124940,EXCLUDE
Discovery of an Ebolavirus-Like Filovirus in Europe,PMID_22039362,EXCLUDE
Viral Metagenomics Revealed Sendai Virus and Coronavirus Infection of Malayan Pangolins (Manis javanica),PMID_31652964,EXCLUDE
Possible leap ahead in filovirus therapeutics,PMID_24732011,EXCLUDE
Effects of Filovirus Interferon Antagonists on Responses of Human Monocyte-Derived Dendritic Cells to RNA Virus Infection,PMID_26962215,EXCLUDE
How has Guinea learnt from the response to outbreaks? A learning health system analysis,PMID_36854489,INCLUDE
Identification of CCZ1 as an essential lysosomal trafficking regulator in Marburg and Ebola virus infections,PMID_37880247,EXCLUDE
CoViD-19 rRT-PCR Testing Capacity in Ghana; Indications of Preparedness for Marburg virus Outbreak?,DOI_a3a0eb4d4648,EXCLUDE
Ebola et Marburg : les homes contre-attaquent,PMID_16597410,EXCLUDE
siRNA rescues nonhuman primates from advanced Marburg and Ravn virus disease,DOI_a44c5550dcd0,EXCLUDE
Introduction,DOI_f8b6b4db9797,EXCLUDE
Ebola virus VP35 perturbs type I interferon signaling to facilitate viral replication,PMID_37839549,EXCLUDE
"The Global One Health Paradigm: Challenges and Opportunities for Tackling Infectious Diseases at the Human, Animal, and Environment Interface in Low-Resource Settings",PMID_25393303,EXCLUDE
Marburg virus and the disease it causes,DOI_317be432db5f,EXCLUDE
Common pathways targeted by viral hemorrhagic fever viruses to infect the placenta and increase the risk of stillbirth,PMID_36939178,EXCLUDE
Cryo-Electron Tomography of Marburg Virus Particles and Their Morphogenesis within Infected Cells,PMID_22110401,EXCLUDE
