title,article_id,ai4epi_abstract_decision,downloaded
Exact calculation of end-of-outbreak probabilities using contact tracing data,PMID_38086402,INCLUDE,True
Organotypic brain slices as a model to study the neurotropism of the highly pathogenic Nipah and Ebola viruses,PMID_39466030,EXCLUDE,True
Study of Fractional Order Dynamical System of Viral Infection Disease under Piecewise Derivative,DOI_e38a0cadfd50,EXCLUDE,True
"Enhanced surveillance and response approaches for pilgrims and local Saudi populations against emerging Nipah, Zika and Ebola viral diseases outbreaks threats",PMID_32265162,EXCLUDE,True
Human Factors Considerations for Computer-Based Training,DOI_40b107d0dd77,EXCLUDE,True
Mathematical Analysis of Nipah Virus Infections Using Optimal Control Theory,DOI_379820682087,INCLUDE,True
Emerging Nipah virus encephalitis and its modeling,DOI_2d2c68ecdef5,INCLUDE,True
"Isolation and Full-Genome Characterization of Nipah Viruses from Bats, Bangladesh",DOI_2de678292863,EXCLUDE,True
Distinct VSV-based Nipah virus vaccines expressing either glycoprotein G or fusion protein F provide homologous and heterologous protection in a nonhuman primate model,PMID_36508878,EXCLUDE,True
Nipah pseudovirus system enables evaluation of vaccines <i>in vitro</i> and <i>in vivo</i> using non-BSL-4 facilities,PMID_30866781,EXCLUDE,True
"Nipah virus in India: past, present and future",DOI_269bd44eff15,EXCLUDE,True
Rapid Nipah virus entry into the central nervous system of hamsters via the olfactory route,PMID_23071900,EXCLUDE,True
Disruption of the blood brain barrier is vital property of neurotropic viral infection of the central nervous system,PMID_29521099,EXCLUDE,True
Identification of the Nuclear Export Signal and STAT-Binding Domains of the Nipah Virus V Protein Reveals Mechanisms Underlying Interferon Evasion,PMID_15113915,EXCLUDE,True
Emerging paramyxoviruses: molecular mechanisms and antiviral strategies,PMID_21345285,EXCLUDE,True
Invasion of the Central Nervous System in a Porcine Host by Nipah Virus,PMID_15919907,EXCLUDE,True
"One Health, emerging infectious diseases and wildlife: two decades of progress?",PMID_28584175,EXCLUDE,True
Immunology of Bats and Their Viruses: Challenges and Opportunities,PMID_25494448,EXCLUDE,True
Tetherin Inhibits Nipah Virus but Not Ebola Virus Replication in Fruit Bat Cells,PMID_30429347,EXCLUDE,True
"Prevalence of Henipavirus and Rubulavirus Antibodies in Pteropid Bats, Papua New Guinea",PMID_21122242,EXCLUDE,True
Rapid and Specific Detection of All Known Nipah virus Strains’ Sequences With Reverse Transcription-Loop-Mediated Isothermal Amplification,PMID_30915049,EXCLUDE,True
Nipah virus W protein harnesses nuclear 14-3-3 to inhibit NF-κB-induced proinflammatory response,PMID_34785771,EXCLUDE,True
Analysis of codon usage patterns and influencing factors in Nipah virus,PMID_30664908,EXCLUDE,True
Nipah Virus C and W Proteins Contribute to Respiratory Disease in Ferrets,PMID_27147733,EXCLUDE,True
Henipavirus Infections: Lessons from Animal Models,PMID_25437037,EXCLUDE,True
Emerging infectious diseases,DOI_2af6eb424fd1,EXCLUDE,True
Recombinant Nipah Virus Vaccines Protect Pigs against Challenge,PMID_16873250,EXCLUDE,True
Monitoring Symptoms of Infectious Diseases: Perspectives for Printed Wearable Sensors,PMID_34072174,EXCLUDE,True
Ephrin-B2 and ephrin-B3 as functional henipavirus receptors,PMID_22227101,EXCLUDE,True
Emerging zoonotic diseases and COVID-19 pandemic: global Perspective and Indian Scenario,PMID_37554903,EXCLUDE,True
Novel Nipah Virus Immune-Antagonism Strategy Revealed by Experimental and Computational Study,PMID_20739535,EXCLUDE,True
"Emerging and Neglected Infectious Diseases: Insights, Advances, and Challenges",PMID_28286767,EXCLUDE,True
Advancing one health vaccination: In silico design and evaluation of a multi-epitope subunit vaccine against Nipah virus for cross-species immunization using immunoinformatics and molecular modeling,PMID_39325755,EXCLUDE,True
Targeted Strategies for Henipavirus Therapeutics,PMID_19440455,EXCLUDE,True
Survival of viral pathogens in animal feed ingredients under transboundary shipping models,PMID_29558524,EXCLUDE,True
Development of Preventive Measures and Treatment Strategies Against Nipah Virus is a Timely Need: Bangladeshi Perspective,PMID_37360520,EXCLUDE,True
Novel Alphacoronaviruses and Paramyxoviruses Cocirculate with Type 1 and Severe Acute Respiratory System (SARS)-Related Betacoronaviruses in Synanthropic Bats of Luxembourg,PMID_28710271,EXCLUDE,True
Ethical issues in Nipah virus control and research: addressing a neglected disease,PMID_38071589,EXCLUDE,True
"Newly outbreak of Nipah virus: epidemiology, symptoms, transmission, diagnostic testing, treatment, and global health concern",PMID_37093080,EXCLUDE,True
We should concern about Nipah virus epidemic in Bangladesh,DOI_d1db78dd573f,EXCLUDE,True
Piloting the promotion of bamboo skirt barriers to prevent Nipah virus transmission through date palm sap in Bangladesh,PMID_24755262,EXCLUDE,True
Infectious Diseases Society of America Guidelines on the Treatment and Management of Patients With COVID-19 (April 2020),PMID_32338708,EXCLUDE,True
The intrinsically disordered C‐terminal domain of the measles virus nucleoprotein interacts with the C‐terminal domain of the phosphoprotein via two distinct sites and remains predominantly unfolded,PMID_16046624,EXCLUDE,True
Endocytosis of the Nipah Virus Glycoproteins,PMID_15731282,EXCLUDE,True
Evolution and Structural Organization of the C Proteins of Paramyxovirinae,PMID_24587180,EXCLUDE,True
Emerging Infectious Diseases: Threats to Human Health and Global Stability,PMID_23853589,EXCLUDE,True
Bats and Coronaviruses,PMID_30634396,EXCLUDE,True
Are RNA Viruses Candidate Agents for the Next Global Pandemic? A Review,PMID_28985316,EXCLUDE,True
"Nipah Virus in Kerala, India – Unravelling the Local Outbreak and Assessing Global Threats: A Narrative Review",DOI_6789aeaea497,EXCLUDE,True
Pathogenicity and virulence of henipaviruses,PMID_37948320,EXCLUDE,True
Inference of R0 and Transmission Heterogeneity from the Size Distribution of Stuttering Chains,PMID_23658504,EXCLUDE,True
A General Strategy to Endow Natural Fusion-protein-Derived Peptides with Potent Antiviral Activity,PMID_22666328,EXCLUDE,True
Crystal structures of Nipah and Hendra virus fusion core proteins,PMID_16972940,EXCLUDE,True
Single-dose replication-defective VSV-based Nipah virus vaccines provide protection from lethal challenge in Syrian hamsters,PMID_24184127,EXCLUDE,True
Understanding the dynamics of nipah virus (NiV) transmission and outbreaks in India from Kerala’s perspective,DOI_67a6d582683c,INCLUDE,True
Coronavirus Disease 2019 &amp;ndash; COVID-19,DOI_8404b76ca0e6,EXCLUDE,True
Two decades of one health surveillance of Nipah virus in Thailand,PMID_34218820,INCLUDE,True
"Mass extinctions, biodiversity and mitochondrial function: are bats ‘special’ as reservoirs for emerging viruses?",PMID_22440923,EXCLUDE,True
"Comparative therapeutic efficacy of remdesivir and combination lopinavir, ritonavir, and interferon beta against MERS-CoV",PMID_31924756,EXCLUDE,True
Rousettus aegyptiacus Bats Do Not Support Productive Nipah Virus Replication,PMID_31682727,EXCLUDE,True
The novel coronavirus 2019 (2019-nCoV) uses the SARS-coronavirus receptor ACE2 and the cellular protease TMPRSS2 for entry into target cells,DOI_fc19a65ca921,EXCLUDE,True
Ephrin-B2 ligand is a functional receptor for Hendra virus and Nipah virus,PMID_15998730,EXCLUDE,True
The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace’s Line a Barrier to Nipah Virus?,PMID_23637812,EXCLUDE,True
"Public Health Threat of New, Reemerging, and Neglected Zoonoses in the Industrialized World",PMID_20031035,EXCLUDE,True
Chikungunya fever – A new global threat,PMID_32289075,EXCLUDE,True
Learning from pre-pandemic data to forecast viral escape,DOI_e738a005622c,EXCLUDE,True
Nipah virus strikes Kerala: recent cases and implications,DOI_5d15a14f365f,EXCLUDE,True
Computational Identification of Inhibitors Using QSAR Approach Against Nipah Virus,PMID_30809147,EXCLUDE,True
Tyrosine Residues in the Cytoplasmic Domains Affect Sorting and Fusion Activity of the Nipah Virus Glycoproteins in Polarized Epithelial Cells,PMID_20484517,EXCLUDE,True
Molecular diagnostic and genetic characterization of highly pathogenic viruses: application during Crimean–Congo haemorrhagic fever virus outbreaks in Eastern Europe and the Middle East,PMID_23240764,EXCLUDE,True
Remote sensing and artificial intelligence: revolutionizing pest management in agriculture,DOI_981b2517673c,EXCLUDE,True
Nipah: An Interesting stance,PMID_32104651,EXCLUDE,True
Evolution of Codon Usage Bias in Henipaviruses Is Governed by Natural Selection and Is Host-Specific,PMID_30388838,EXCLUDE,True
RNA Synthesis and Capping by Non-segmented Negative Strand RNA Viral Polymerases: Lessons From a Prototypic Virus,PMID_31354644,EXCLUDE,True
A single-dose ChAdOx1-vectored vaccine provides complete protection against Nipah Bangladesh and Malaysia in Syrian golden hamsters,DOI_53335a3981cd,EXCLUDE,True
Detailed analysis of the pathologic hallmarks of Nipah virus (Malaysia) disease in the African green monkey infected by the intratracheal route,PMID_35143571,EXCLUDE,True
N-Glycans on the Nipah Virus Attachment Glycoprotein Modulate Fusion and Viral Entry as They Protect against Antibody Neutralization,PMID_22915812,EXCLUDE,True
"Origin of Antibiotics and Antibiotic Resistance, and Their Impacts on Drug Development: A Narrative Review",PMID_38004480,EXCLUDE,True
Wildlife as Source of Zoonotic Infections,PMID_15663840,EXCLUDE,True
Potential for person-to-person transmission of henipaviruses: A systematic review of the literature,DOI_54ab9548a09c,INCLUDE,True
"Henipaviruses: epidemiology, ecology, disease, and the development of vaccines and therapeutics",PMID_39714175,EXCLUDE,True
Assessing the global dynamics of Nipah infection under vaccination and treatment: A novel computational modeling approach,PMID_39808615,INCLUDE,True
Targeting Innate Immunity for Antiviral Therapy through Small Molecule Agonists of the RLR Pathway,PMID_26676770,EXCLUDE,True
The emergence of the Middle East Respiratory Syndrome coronavirus,PMID_24585737,EXCLUDE,True
Identification and characterization of two conserved G-quadruplex forming motifs in the Nipah virus genome and their interaction with G-quadruplex specific ligands,PMID_32001794,EXCLUDE,True
Filoviruses in Bats: Current Knowledge and Future Directions,PMID_24747773,EXCLUDE,True
Nipah Virus: A Public Health Concern,DOI_1eaca53b5f5f,EXCLUDE,True
"VIRAL ENCEPHALITIS: CAUSES, DIFFERENTIAL DIAGNOSIS, AND MANAGEMENT",DOI_b7ff9db0a7c7,EXCLUDE,True
Host gene expression profiles in ferrets infected with genetically distinct henipavirus strains,PMID_29538374,EXCLUDE,True
SARS-CoV-2 D614G spike mutation increases entry efficiency with enhanced ACE2-binding affinity,PMID_33558493,EXCLUDE,True
"High Pathogenicity of Nipah Virus from<i>Pteropus lylei</i>Fruit Bats, Cambodia",PMID_31855143,EXCLUDE,True
Mechanisms of viral emergence,PMID_20167200,EXCLUDE,True
Ethics of emerging infectious disease outbreak responses: Using Ebola virus disease as a case study of limited resource allocation,PMID_33529237,EXCLUDE,True
Exact calculation of end-of-outbreak probabilities using contact tracing data,DOI_92d90115b5c1,INCLUDE,True
Outbreak Of Nipah Encephalitis In Greater Faridpur District,DOI_25c02fbdb54d,INCLUDE,True
Phytoplasmas: bacteria that manipulate plants and insects,PMID_18705857,EXCLUDE,True
Assessing the feasibility of Nipah vaccine efficacy trials based on previous outbreaks in Bangladesh,DOI_80eeadc39755,INCLUDE,True
Recurrent Nipah outbreaks in Kerala: implications for health policy and preparedness,PMID_38966708,INCLUDE,True
Matrix Proteins of Nipah and Hendra Viruses Interact with Beta Subunits of AP-3 Complexes,PMID_25210190,EXCLUDE,True
Transcriptome Profiling of the Virus-Induced Innate Immune Response in Pteropus vampyrus and Its Attenuation by Nipah Virus Interferon Antagonist Functions,PMID_25972557,EXCLUDE,True
Nipah Virus Entry and Egress from Polarized Epithelial Cells,PMID_23283941,EXCLUDE,True
Single Amino Acid Changes in the Nipah and Hendra Virus Attachment Glycoproteins Distinguish EphrinB2 from EphrinB3 Usage,PMID_17652392,EXCLUDE,True
Delayed low-dose oral administration of 4′-fluorouridine inhibits pathogenic arenaviruses in animal models of lethal disease,PMID_39565871,EXCLUDE,True
Outbreak prone communicable diseases of public health importance in the northern districts of West Bengal – Current status &amp; the way forward,PMID_33906999,EXCLUDE,True
Dimeric Architecture of the Hendra Virus Attachment Glycoprotein: Evidence for a Conserved Mode of Assembly,PMID_20375167,EXCLUDE,True
Offering patients more: how the West Africa Ebola outbreak can shape innovation in therapeutic research for emerging and epidemic infections,PMID_28396467,EXCLUDE,True
Virus Particle Release from Glycosphingolipid-Enriched Microdomains Is Essential for Dendritic Cell-Mediated Capture and Transfer of HIV-1 and Henipavirus,PMID_24872578,EXCLUDE,True
Overview of lethal human coronaviruses,PMID_32533062,EXCLUDE,True
"Zika, Nipah and Kala-azar: Emerging lethal infectious diseases amid COVID-19 as an escalating public health threat in South India",PMID_35757309,EXCLUDE,True
"Role of India’s wildlife in the emergence and re-emergence of zoonotic pathogens, risk factors and public health implications",DOI_361810ddab4c,EXCLUDE,True
A Single Case Outbreak of Nipah Encephalitis From India in May–June 2019,DOI_978b9dcafc2e,INCLUDE,True
Structure and organization of paramyxovirus particles,PMID_28601688,EXCLUDE,True
EXPEDITIOUS RESPONSE TO EPIDEMICS: THE CHRONICLE OF NIPAH IN KERALA,DOI_5964492bc21a,INCLUDE,True
Overview of Immune Response During SARS-CoV-2 Infection: Lessons From the Past,PMID_32849654,EXCLUDE,True
Discovery and Evolutionary Analysis of a Novel Bat-Borne Paramyxovirus,PMID_35215881,EXCLUDE,True
"Genomic characterization, transcriptome analysis, and pathogenicity of the Nipah virus (Indian isolate)",PMID_37312405,EXCLUDE,True
Cross-protectivity of henipavirus soluble glycoprotein in an in vivo model of Nipah virus disease,PMID_40078997,EXCLUDE,True
Potent in vitro activity of β-D-4ʹ-chloromethyl-2ʹ-deoxy-2ʹ-fluorocytidine against Nipah virus,PMID_31935422,EXCLUDE,True
"Nipah Virus Exposure in Domestic and Peridomestic Animals Living in Human Outbreak Sites, Bangladesh, 2013–2015",PMID_36692447,EXCLUDE,True
Novel Paramyxoviruses in Free-Ranging European Bats,PMID_22737217,EXCLUDE,True
Nipah Virus Infection of Immature Dendritic Cells Increases Its Transendothelial Migration Across Human Brain Microvascular Endothelial Cells,PMID_30483242,EXCLUDE,True
Isolation of Genetically Diverse Marburg Viruses from Egyptian Fruit Bats,PMID_19649327,EXCLUDE,True
Henipavirus Receptor Usage and Tropism,PMID_22695915,EXCLUDE,True
Emerging tropical diseases in Australia. Part 5.<i>Hendra virus</i>,PMID_21294944,EXCLUDE,True
"Land use-induced spillover: a call to action to safeguard environmental, animal, and human health",PMID_33684341,EXCLUDE,True
Nipah Virus Unveiled: A Review Article,DOI_6f723bee0acc,EXCLUDE,True
"Wildlife, Exotic Pets, and Emerging Zoonoses1",PMID_17370509,EXCLUDE,True
Zoonotic spillover: Understanding basic aspects for better prevention,PMID_34096963,EXCLUDE,True
Oxidative stress in Nipah virus-infected human small airway epithelial cells,PMID_26297489,EXCLUDE,True
Virological factors that increase the transmissibility of emerging human viruses,PMID_27001840,EXCLUDE,True
Rapid Screening for Entry Inhibitors of Highly Pathogenic Viruses under Low-Level Biocontainment,PMID_22396728,EXCLUDE,True
Interferon Production and Signaling Pathways Are Antagonized during Henipavirus Infection of Fruit Bat Cell Lines,PMID_21811620,EXCLUDE,True
